Country Name,Country Code,Indicator Name,Indicator Code,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Small states,SST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,3.786540037,3.011530336,4.432456491,3.678061394,4.321649558,4.678973609,7.922443731,5.26668984,9.653688968,8.488821066,6.208943857,0.990521916,7.165859681,6.411525294,3.203816819,3.165979424,3.24509636,2.833570389,2.184404093,1.034673695,1.983372355,1.721978626,
Sao Tome and Principe,STP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.37687824,6.573476922,3.832223902,7.093773747,9.115642105,3.253605149,8.186174056,2.426282361,6.671984262,4.398201685,3.141975852,4.814794386,6.5499331,3.911339748,4.164766921,3.848982387,2.945267908,1.301623446,
Suriname,SUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.1,-4.2,-3.9,-1.9,2,0.8,-6.2,7.8,4.2,-4.5,2.699999091,0.400000046,-6.699998489,3.399999534,0,1.00000049,5.699998608,2.300001251,-1.400000022,2.09999866,4.20000005,2.800000889,6.299999082,8.500000274,4.500000692,5.793543589,5.111487808,4.143406525,3.01369863,5.168825162,5.849367784,2.690350057,2.93344123,0.255503145,-3.411095864,-5.561193424,1.76230389,2.57655755,0.267654931,
Slovak Republic,SVK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,1.901327009,6.205529679,5.84349599,6.619895357,5.925838557,4.076096334,-0.105914263,1.166528247,3.253782729,4.509444001,5.499082151,5.278879991,6.623463215,8.493177587,10.83202883,5.574886362,-5.455533231,5.871256109,2.847218178,1.896742271,0.666535042,2.641589746,4.81489967,2.132727784,3.043279556,3.768631509,2.317023455,
Slovenia,SVN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,-8.90010793,-5.463697778,2.843419314,5.327485743,4.107158356,3.203005809,5.049793457,3.279365444,5.332666572,3.67237155,3.216560335,3.505598057,2.960260286,4.359192778,3.797972642,5.746396901,6.980160755,3.509841517,-7.548437791,1.343748472,0.861327733,-2.639438757,-1.029282772,2.768158831,2.210081607,3.191852518,4.79354876,4.384501721,3.184341624,
Sweden,SWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.454830417,1.248664679,1.90063873,4.229535245,2.160373746,2.691323173,3.353842984,2.559038665,2.654806927,0.754674769,-1.145974869,-1.15859276,-2.06561637,3.929972837,3.935192926,1.579456406,3.070526593,4.311836353,4.247184144,4.766348871,1.449498618,2.196921062,2.30981059,4.336856154,2.85880324,4.662773552,3.439221776,-0.450559257,-4.339790575,5.952107008,3.195333235,-0.588304569,1.187775716,2.657798275,4.489281588,2.070593151,2.567924525,1.950022846,1.260980055,
Eswatini,SWZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.64144107,1.17256788,1.202354898,6.161755087,3.792415692,12.26447804,14.60659024,6.569821571,12.91110407,21.01800054,1.760376349,3.226206881,3.106114157,2.400691039,4.82565155,3.842053638,3.10280535,2.604039401,2.950875211,1.76017376,1.054764906,4.380099088,3.880213586,3.623914226,5.99877655,5.992166838,4.435375577,0.821663914,1.565048852,3.793754968,2.247229761,5.391309307,3.862271882,0.913196495,2.203324126,1.100718394,2.026570236,2.371609694,2.243919525,
Sint Maarten (Dutch part),SXM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.199994022,4.600002996,1.39054667,1.306727883,1.580384638,0.4,0.5,-5.8,-6.6,,
Seychelles,SYC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-8.21517887,-1.117673623,-1.709245539,4.511132341,11.12573758,-0.176801263,4.404107291,5.396746053,11.19882307,6.99554469,2.760426099,7.161466737,6.196649768,-0.798696999,-0.825642363,4.917525348,11.96155598,8.403398525,1.872006587,1.514338815,-2.271162762,1.212831267,-5.887127528,-2.850453659,9.005761428,9.40612788,10.42143611,-2.146892655,-1.105245793,5.954962469,7.887279597,1.260828834,6.018076825,4.504785244,4.937385619,4.562623278,4.375995958,3.753541193,5.312514161,
Syrian Arab Republic,SYR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.5077117,2.122151352,1.429173949,-4.07174187,6.115070054,-4.945702981,1.90754651,13.26628909,-8.958214011,7.640772323,7.901270698,13.47033376,5.178987101,7.652937117,5.750015288,4.399999999,1.800000002,6.337264017,-3.553656913,2.742857397,5.20094281,5.9,0.6,6.900000004,6.2,4.999999998,5.699999996,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.972299355,1.070880496,8.711295808,11.31482939,7.251186276,-2.490222604,5.610954617,5.324557297,
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.042918103,5.346608999,15.67871778,2.048898911,21.79277353,-4.081667517,-2.388808497,15.48235907,4.884735103,-4.178472373,8.535137166,8.001443346,-15.70983705,10.13688763,1.236549317,2.214473035,5.653392328,6.951579914,-0.682850217,-0.879681025,11.65813465,8.491209819,14.72166701,33.62937185,17.33253374,0.648262014,3.271499579,3.052691532,4.217695552,13.55010086,0.082869798,8.882576072,5.700001363,6.899985045,2.767675685,-6.255527085,-2.988695986,2.3740378,3.247181917,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.772349036,6.044626925,7.28778401,9.389669053,7.152292942,6.919594304,8.759879524,9.515714495,5.942655151,5.408285337,7.900036389,10.74115951,10.87869179,10.62655879,9.721698525,8.931332591,7.029378615,1.747832096,6.101850046,7.497823455,6.704687672,7.855609197,8.724828415,8.913535023,9.702031421,10.75861092,12.14764716,8.430186983,7.704435466,9.772352856,8.466562768,7.517856474,7.20048873,6.876954404,6.615306293,6.478714884,6.636234294,6.451216352,5.831537313,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,-1.426871352,-5.387533297,-9.337851186,-4.593309322,-8.774910905,-0.25732771,0.979747633,3.00944169,-0.717376448,2.428246031,7.437440531,2.486017553,4.996774927,6.218874551,7.888116063,6.664450306,7.808285121,7.552174431,4.341323584,-4.892834067,4.766857174,5.796417419,3.434544946,3.596679234,2.320013855,1.390623987,1.929031102,4.235912241,3.35554875,2.222308299,
Togo,TGO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.315186078,-3.582402546,-5.414007787,5.555555042,5.555552169,1.586504312,0.51016218,6.642369772,4.060021684,-0.243656136,-0.699967493,-3.980686816,-15.09582748,14.98241435,7.845832321,8.836211627,14.37737757,-2.299876567,2.481751436,-0.78347961,0.823438749,3.826622582,6.720171421,-0.978665336,-4.666299379,2.650132097,-1.175120389,4.062252828,5.537910972,6.099259161,6.398199052,6.543507031,6.112343078,5.920588571,5.742868453,5.559079306,4.357413915,4.931155222,5.338669812,
Thailand,THA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.906867763,5.352348751,5.584202469,5.752430251,4.647240357,5.533827767,9.518946022,13.28811407,12.19050599,11.16716344,8.558260321,8.083388023,8.251915915,7.997024667,8.120315346,5.651944465,-2.753575153,-7.634035286,4.572307751,4.455247043,3.44424901,6.149036052,7.189243303,6.289342143,4.187638429,4.967810892,5.435151691,1.725698849,-0.690618232,7.513390533,0.840132083,7.242796202,2.687495563,0.98442511,3.133896962,3.429219712,4.066250349,4.150762088,2.354693911,
Tajikistan,TJK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,3.499999873,-1.200000045,13.90000109,-6.500000664,-0.599999631,-7.099999096,-29.00000106,-16.39999984,-21.29999801,-12.41632223,-16.69999844,1.680674136,5.312867659,3.699550717,8.324324495,9.580836178,10.83789166,10.92850851,10.37037376,6.644293718,7.048458927,7.760139303,7.910529533,3.89282113,6.520680751,7.400640543,7.486175224,7.400081256,6.705968168,6.008287872,6.872963797,7.617492691,7.300000287,7.011268985,
Turkmenistan,TKM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,11.02362218,-4.255319507,35.38455811,-4.605263214,-14.9659866,1.500000174,-17.29986047,-7.200040934,6.699992161,-11.40000023,7.100000344,16.4999995,5.469064133,4.343845714,0.257179925,3.26882856,5.000407438,13.03403487,10.97330833,11.05929947,14.7,6.100000115,9.199999988,14.69999993,11.09999996,10.2000001,10.29999997,6.49999991,6.199999966,6.500000047,6.199999941,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.14619752,-0.572905705,-2.667784462,3.664194501,3.692162704,4.561390004,3.403748464,0.870223604,1.275207691,0.483828068,3.751885906,2.696243359,3.949347575,4.616891746,1.442384027,3.506289963,5.165296842,2.167417737,-0.062268314,3.774917711,0.727582669,0.259951581,1.588076351,6.30239482,4.349559191,5.357375418,5.665118116,4.068087986,-1.890505087,6.043427492,4.503459348,2.845120301,2.858383635,1.040152959,0.047726382,-0.400670114,1.874502102,1.674603707,0.846326816,
Timor-Leste,TLS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,16.34768915,-6.700689283,-2.182275573,0.400003531,3.018182523,-4.106163715,10.22882431,11.33596537,9.989625539,9.459876642,5.805105362,6.021571005,2.119224319,4.449568823,2.910035015,3.36489797,-4.103609745,-1.053902251,18.7235248,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.692429056,15.74415856,4.571537034,-1.780632562,3.149300173,-2.932795939,1.83216392,-0.702144296,2.742672478,12.90622659,-1.390975355,4.646357551,2.78933056,1.444652934,2.52736922,6.126957026,3.189594007,6.754022268,4.231503703,4.552505351,2.312889926,3.436424538,2.723252017,8.007378343,4.498893533,5.5528801,6.101083784,3.51083544,2.510801507,5.245597934,-1.016674039,2.772581653,1.693774077,2.136328121,0.719165445,7.827045218,2.919831141,-0.392016144,-0.377790201,
Tonga,TON,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,4.741265411,1.982402713,1.738391961,6.558463459,2.118660865,2.985637788,-1.881872049,0.38990681,-2.044091435,6.414939822,0.251985518,3.73804735,4.952526778,7.378535826,1.805531217,1.223449617,2.458759103,3.710880967,0.875990063,3.748925693,4.848012814,2.308045494,-2.410700609,0.081033894,-0.148635323,0.271095291,4.750169656,-5.199109037,0.803490183,6.818276144,0.823102718,0.312307909,2.01870046,1.171888256,6.571000501,3.322432544,0.300009404,0.734030017,
South Asia (IDA & IBRD),TSA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.32961465,3.749885842,6.777674581,4.140520871,5.391444736,4.807159863,4.162275814,8.608640161,5.487871757,5.429049538,1.861542662,5.706645426,4.425702397,6.096768073,6.989914547,6.895377276,3.814298502,5.633230094,7.826881973,4.062669793,4.496537842,3.647415817,7.377364275,7.579822481,7.602138261,7.71658378,7.332365299,3.237683417,7.134107587,7.703499456,5.137576602,5.501987272,6.087552641,6.9926022,7.480328778,7.778356158,6.829018711,6.0959496,4.142921617,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.438639624,-1.118322681,-2.461906212,2.58977201,1.798181084,1.615354131,2.676357725,4.514253246,2.505543619,2.402957021,0.378839736,-0.342100215,-0.883230801,1.186235422,3.411573897,5.10038015,3.554057744,2.384514003,2.179627213,3.462302956,4.250093522,6.355542581,4.239592072,6.507209576,6.197680193,6.166762311,6.487800369,5.347901015,3.096939445,5.576764524,4.483468245,4.125614017,4.956723739,4.656190462,2.780977893,1.161199661,2.380923194,2.386513219,2.287465964,
Trinidad and Tobago,TTO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.577208558,3.799318071,-10.30032848,-5.750906169,-4.119419554,-3.279163048,-4.561778538,-3.919724051,-0.829914211,1.509167842,3.112407866,10.09297951,-0.669114766,3.567180606,3.809913144,7.134477465,7.522854626,8.124563997,8.024817644,6.901359591,4.168523982,7.936709687,14.44098954,7.950051511,6.20893788,13.20805861,4.754209701,3.391737078,-4.391729247,3.32322471,-0.294354409,1.269964365,2.229074805,-0.912544969,1.823184697,-6.296446956,-2.312115621,-0.245213697,-0.00281,
Tunisia,TUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.514072828,-0.493737603,4.681917384,5.748843265,5.648573235,-1.446988414,6.701371095,0.072159078,1.746699129,7.949819436,3.904545301,7.805728857,2.189828889,3.178411391,2.351669888,7.146080839,5.440943436,4.783762572,6.054634515,4.709859945,3.796183827,1.322563618,4.702411815,6.235793869,3.486535815,5.244195185,6.709620392,4.237776836,3.043448955,3.510608639,-1.91717768,3.997674002,2.875523842,2.971398345,1.194541753,1.159600975,1.916928327,2.664453323,1.043045338,
Turkey,TUR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.856648767,3.563227812,4.971080777,6.712015712,4.241335716,7.012031111,9.485538842,2.320736794,0.290244069,9.266146671,0.720279036,5.035634939,7.651265203,-4.668147364,7.878266876,7.379664474,7.577663644,2.40415026,-3.263168414,6.933239708,-5.750006557,6.447722052,5.763206069,9.795936382,8.992304944,6.947988086,5.043507925,0.815024571,-4.823153949,8.427104323,11.20011058,4.788492709,8.485817002,4.93971516,6.0844869,3.323084208,7.501997494,2.958966724,0.916534797,
Tuvalu,TUV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,3.609164985,2.788866584,4.110691014,10.28348701,-5.004437317,-5.961361169,10.00322432,15.50121998,-1.563791371,-0.970599814,1.634107644,7.886174359,-3.333536533,-1.352181114,-3.779729962,2.138938329,6.350564875,7.983260905,-4.432851394,-2.729427912,7.515954206,-3.835748821,4.576823704,1.348012682,9.142893933,3.034723153,4.094017717,2.5,9.756097561,
Tanzania,TZA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,3.764443407,7.045071644,2.071988211,0.584322134,1.205800808,1.567661766,3.569911868,4.544366802,3.525278191,3.708511596,4.863863755,4.520784635,6.070808288,7.093194984,6.672789829,7.50381466,7.476319258,6.53222139,6.768535202,5.68641686,5.269105248,6.336523427,7.672155435,4.50015356,6.781585601,6.732461868,6.160628774,6.867116196,6.785680114,5.444967632,5.791371376,
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,5.744557709,-0.344676681,-3.306380003,0.390086946,3.961902787,8.267073544,6.361941247,6.474140151,5.554095496,3.418356892,8.32629252,6.403635744,11.52324381,9.072114582,5.100001863,4.905265484,8.053948377,3.141907338,5.183661126,8.732685764,6.473258671,6.807233344,6.332565116,10.78474439,8.412425966,8.708751901,6.801517348,5.637611638,9.391655493,3.837455606,3.586905826,5.106307324,5.187859863,4.781000291,3.809129029,6.162619139,6.803326813,
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,2.56646327,3.873103211,-6.345235128,-8.410643889,-9.69899858,-14.22610688,-22.93404554,-12.20000002,-9.999999975,-3.000000027,-1.899999983,-0.199999995,5.899999999,9.203694816,5.24934062,9.515923065,12.10876949,2.997300112,7.439917934,7.593520408,2.304024911,-14.75856217,3.834392505,5.465501846,0.238681721,-0.02669789,-6.552631294,-9.772960791,2.235067619,2.466035625,3.405298522,3.233491188,
Upper middle income,UMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.651016373,2.72812825,0.681882443,4.800695939,4.445314695,4.248007416,4.962039502,3.201417213,2.285692168,1.893200544,1.582322533,0.610954257,3.318021678,2.576042704,3.411512766,4.723335578,5.226967723,1.447150545,2.735442561,6.002073548,3.139899458,4.202264516,5.182242563,7.859832911,7.100616021,8.145216656,8.838523441,5.857117413,1.729850323,7.62385592,6.311011593,5.213585059,5.044909297,4.140729623,3.557354298,3.970349128,4.81515717,4.248365043,3.596893432,
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.559559829,-9.757871461,-10.27439919,-1.14261745,1.466536029,8.809808295,7.993137205,1.480937462,1.103901025,0.297348378,3.538808504,7.931588413,2.657546103,7.28134265,-1.447598964,5.577957758,8.54768321,4.518890092,-1.939212155,-1.929930632,-3.844129957,-7.73200722,0.80528392,5.004160357,7.460132132,4.098577347,6.541510849,7.176144661,4.243494195,7.803409655,5.162133022,3.538178722,4.63753863,3.238791229,0.370741256,1.689798162,2.591338692,1.620083629,0.222121728,
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.537718701,-1.802874452,4.583927309,7.236620004,4.169655945,3.462651721,3.459572554,4.177046383,3.672656328,1.885960324,-0.108259105,3.522442487,2.752844327,4.028839068,2.684287134,3.77250132,4.44721634,4.481407553,4.753235991,4.127484011,0.9983408,1.741695243,2.861210772,3.798891123,3.513213796,2.854972298,1.876171455,-0.136579804,-2.53675707,2.563766563,1.550835504,2.249545851,1.84208107,2.52597345,2.908021861,1.637838457,2.369800784,2.927325732,2.161176288,
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,9.138582275,3.091293973,1.600000006,-0.492000004,-11.2,-2.300000006,-5.199999992,-0.900000006,1.700000004,5.199999997,4.3,4.300000003,3.834999999,4.16383825,3.973488192,4.232627382,7.449000605,6.950007197,7.451418476,9.473005305,9.029161017,8.050933328,7.597167961,7.784905864,7.375687986,7.584537849,7.17939955,7.447705075,6.094210239,4.46152609,5.446444862,5.563723953,
St. Vincent and the Grenadines,VCT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.61399932,4.476429772,2.167878054,6.587650005,6.177907709,5.600734205,0.43807517,14.07421273,1.405076286,4.149912624,1.135742971,6.377102859,4.251023172,-1.247737074,7.767413795,1.287125179,3.505823414,4.089483241,2.710917941,1.639178881,1.709263603,6.321647576,7.689791237,4.15628429,2.488004855,7.688360969,3.342560091,1.584471793,-2.099061259,-3.35343741,-0.419296168,1.382087412,1.832976653,1.21403892,1.330275498,1.897440944,1.000357879,2.163128944,0.494924137,
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.362810903,-2.071006071,-3.764817123,1.442164633,0.193300161,6.510345028,3.581649938,5.82136842,-8.569882013,6.467940853,9.729887977,6.060473262,0.275388158,-2.349507928,3.951662724,-0.197837257,6.370931401,0.294055161,-5.970458146,3.686944167,3.394236108,-8.855647353,-7.75530005,18.28660669,10.3179138,9.872149109,8.753578808,5.277854124,-3.202302657,-1.488791251,4.176425359,5.625956975,1.343094036,-3.894386475,,,,,,
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-0.334104343,2.939659618,3.632264529,3.625815809,4.03545603,0.941704036,-6.64149267,0.904116108,-8.158453195,-15.01925546,-5.83081571,-0.866217517,0.194174757,0.904392765,-1.696542894,,,
Vietnam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,3.805855668,2.789291575,3.583469633,5.135011671,7.364512893,5.10091814,5.960843932,8.64604746,8.072730657,8.838980952,9.540480175,9.340017496,8.152084143,5.764455464,4.773586881,6.787316408,6.192893312,6.320820988,6.899063492,7.536410612,7.547247727,6.977954812,7.129504484,5.661771208,5.397897543,6.423238217,6.240302749,5.247367156,5.421882991,5.983654637,6.679288789,6.210811668,6.81224566,7.075788617,7.017434882,
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.377956677,1.979883115,3.009629254,9.574991485,1.001623321,-0.150463359,-2.893934724,-1.692882838,1.531893521,11.6956998,3.14763848,2.585413728,0.735447995,9.081466093,1.003945041,2.327335416,4.906812678,1.176854361,0.337293222,5.924809057,-3.397582489,-5.198318759,4.288335117,3.987392802,5.305326473,8.465159865,5.173513258,6.448521358,3.312815802,1.629081596,1.223225535,1.754749927,1.96914608,2.304347102,0.16286645,3.466666667,4.417588635,2.900230273,3.264589732,
World,WLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.927514008,0.423811738,2.411065974,4.504865385,3.710635836,3.394509851,3.70789618,4.619081873,3.674661343,2.909494425,1.418868375,1.763868889,1.531128268,3.001207651,3.036588542,3.384520357,3.466101552,2.557323098,3.249203378,4.38807708,1.960781248,2.182379677,2.965932205,4.408400843,3.916114929,4.378196638,4.322136292,1.852326602,-1.673641376,4.303016518,3.137774129,2.518507327,2.665978932,2.861098391,2.873949301,2.605789896,3.298627971,2.976776266,2.364616747,
Samoa,WSM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,0.431035976,1.287558088,3.919496359,5.504578339,0.483096038,-1.442299718,3.707313698,-4.421450949,-2.300009405,-0.199992237,4.099990037,-2.542098541,6.67364307,7.178972189,0.643422087,2.194889222,2.18543305,6.918794454,6.939761793,4.343996108,4.515482455,4.625000762,4.156489543,1.968808341,6.322644804,1.009087755,-4.808273849,0.479158678,4.173393458,-4.08872377,-0.418844399,0.078245335,4.272188528,8.054160438,1.044879689,-2.063273066,3.580625558,
Kosovo,XKX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,26.97391478,-0.700947078,5.98014461,2.612125722,6.033231085,4.503032553,7.286082491,6.305855372,3.595343566,3.309907021,4.375284575,2.810261546,3.439550634,1.222167871,4.095194058,4.070950305,4.225629511,3.815620226,4.171659256,
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,6.29349386,8.207598137,4.001966381,6.721949122,5.669371322,4.634967317,5.23111204,6.006694599,3.775530496,6.181915593,3.803645872,3.935231505,3.747398185,3.972696401,5.591748076,3.170409359,3.338427956,3.64756947,3.866229516,7.70230704,-12.71482302,2.392885682,4.823414981,-0.188591449,-27.99443852,-9.375059508,-5.072010019,0.752598679,2.097414361,
South Africa,ZAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.360737419,-0.383390769,-1.846544477,5.09911491,-1.211483719,0.017834778,2.100735221,4.200132549,2.394784159,-0.317785676,-1.018219873,-2.137056889,1.233519913,3.200001049,3.099995418,4.299998961,2.600002116,0.500000905,2.399996245,4.200003476,2.699994567,3.700382352,2.949079137,4.554552745,5.277056312,5.603797657,5.360475891,3.191046741,-1.538089334,3.039730814,3.284168142,2.213354808,2.4852005,1.846991604,1.193732801,0.39908793,1.414512626,0.78705557,0.152583317,
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.167957407,-2.812782629,-1.966689298,-0.336834899,1.615310368,0.723893956,2.675661713,6.280749009,-1.023501789,-0.481072028,-0.036133384,-1.730922174,6.797274049,-8.625441952,2.897668893,6.218546489,3.814007497,-0.385746146,4.650189746,3.897322943,5.316868274,4.50601428,6.944973982,7.032395115,7.235599007,7.903694445,8.352436244,7.773895815,9.220348406,10.29822332,5.564602337,7.597593211,5.05723174,4.697992363,2.920375112,3.776679146,3.504336096,4.034378235,1.441784548,
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.52542486,2.634297144,1.585305459,-1.907360107,6.944387766,2.099029129,1.150737205,7.552374508,5.199766444,6.988552933,5.531782396,-9.015570086,1.051458626,9.235198861,0.158025651,10.36069677,2.680594174,2.885211806,-0.817821016,-3.059189762,1.439615384,-8.894023633,-16.99507469,-5.807538055,-5.71108368,-3.461495192,-3.653326859,-17.66894629,12.01955993,19.67532314,14.19391296,16.66542877,1.989492762,2.376929327,1.779872703,0.755869251,4.704035391,4.829673591,-8.100000199,
